troop_id,troop_name,roster_index,slot,item_id,item_name,family,item_kind,crafting_template,mount_state,source_row,source_reference,swing_damage,swing_speed,thrust_damage,thrust_speed,raw_speed_rating,stack_amount,evidence_grade,eligible_usage_pairs
pentoshi_horseman,Pentoshi Horseman,0,Item0,pentoshi_sword,Pentoshi Sword,melee,CraftedItem,OneHandedSword,mounted,50510,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50510,,,,,,,crafted_unvalidated,0
pentoshi_horseman,Pentoshi Horseman,0,Item2,triangular_spear_t3,,unresolved_item,,,mounted,50512,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50512,,,,,,,unresolved,0
pentoshi_lancer,Pentoshi Lancer,0,Item1,pentoshi_sword,Pentoshi Sword,melee,CraftedItem,OneHandedSword,mounted,50553,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50553,,,,,,,crafted_unvalidated,0
pentoshi_lancer,Pentoshi Lancer,0,Item2,pentoshi_spear,Pentoshi Spear,melee,CraftedItem,TwoHandedPolearm,mounted,50554,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50554,,,,,,,crafted_unvalidated,0
pentoshi_man_at_arms,Pentoshi Man at Arms,0,Item0,pentoshi_sword,Pentoshi Sword,melee,CraftedItem,OneHandedSword,dismounted,50486,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50486,,,,,,,crafted_unvalidated,0
pentoshi_man_at_arms,Pentoshi Man at Arms,0,Item2,pentoshi_spear,Pentoshi Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,50488,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50488,,,,,,,crafted_unvalidated,0
pentoshi_militia_archer,Pentoshi Militia Archer,0,Item3,simple_sabre_sword_t2,Simple Saber ,melee,CraftedItem,OneHandedSword,dismounted,53387,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53387,,,,,,,crafted_unvalidated,0
pentoshi_militia_archer,Pentoshi Militia Archer,1,Item3,simple_sabre_sword_t2,Simple Saber ,melee,CraftedItem,OneHandedSword,dismounted,53393,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53393,,,,,,,crafted_unvalidated,0
pentoshi_militia_spearman,Pentoshi Militia Spearman,0,Item0,eastern_spear_1_t2,Jagged Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,53410,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53410,,,,,,,crafted_unvalidated,0
pentoshi_militia_spearman,Pentoshi Militia Spearman,0,Item1,small_spurred_axe_t2,Small Spurred Axe,melee,CraftedItem,OneHandedAxe,dismounted,53411,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53411,,,,,,,crafted_unvalidated,0
pentoshi_militia_spearman,Pentoshi Militia Spearman,1,Item0,eastern_spear_1_t2,Jagged Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,53416,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53416,,,,,,,crafted_unvalidated,0
pentoshi_militia_spearman,Pentoshi Militia Spearman,1,Item1,small_spurred_axe_t2,Small Spurred Axe,melee,CraftedItem,OneHandedAxe,dismounted,53417,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53417,,,,,,,crafted_unvalidated,0
pentoshi_militia_veteran_archer,Pentoshi Militia Veteran Archer,0,Item3,simple_sabre_sword_t2,Simple Saber ,melee,CraftedItem,OneHandedSword,dismounted,53399,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53399,,,,,,,crafted_unvalidated,0
pentoshi_militia_veteran_archer,Pentoshi Militia Veteran Archer,1,Item3,simple_sabre_sword_t2,Simple Saber ,melee,CraftedItem,OneHandedSword,dismounted,53406,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53406,,,,,,,crafted_unvalidated,0
pentoshi_militia_veteran_spearman,Pentoshi Militia Veteran Spearman,0,Item0,eastern_spear_2_t3,Narrow Long Headed Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,53422,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53422,,,,,,,crafted_unvalidated,0
pentoshi_militia_veteran_spearman,Pentoshi Militia Veteran Spearman,0,Item1,khuzait_sword_2_t3,Straight Saber,melee,CraftedItem,OneHandedSword,dismounted,53423,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53423,,,,,,,crafted_unvalidated,0
pentoshi_militia_veteran_spearman,Pentoshi Militia Veteran Spearman,1,Item0,eastern_spear_2_t3,Narrow Long Headed Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,53430,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53430,,,,,,,crafted_unvalidated,0
pentoshi_militia_veteran_spearman,Pentoshi Militia Veteran Spearman,1,Item1,khuzait_sword_2_t3,Straight Saber,melee,CraftedItem,OneHandedSword,dismounted,53431,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53431,,,,,,,crafted_unvalidated,0
pentoshi_mounted_archer,Pentoshi Mounted Archer,0,Item0,pentoshi_sword,Pentoshi Sword,melee,CraftedItem,OneHandedSword,mounted,50529,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50529,,,,,,,crafted_unvalidated,0
pentoshi_noble_recruit,Pentoshi Noble Youth,0,Item0,empire_mace_1_t2,Spiked Club,melee,CraftedItem,Mace,dismounted,50465,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50465,,,,,,,crafted_unvalidated,0
pentoshi_pike_warrior,Pentoshi Pike Warrior,0,Item0,fine_pike_t4,Fine Pike,melee,CraftedItem,Pike,dismounted,50544,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50544,,,,,,,crafted_unvalidated,0
pentoshi_pike_warrior,Pentoshi Pike Warrior,0,Item2,pentoshi_sword,Pentoshi Sword,melee,CraftedItem,OneHandedSword,dismounted,50546,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50546,,,,,,,crafted_unvalidated,0
pentoshi_pikeman,Pentoshi Pikeman,0,Item0,simple_pike_t2,Simple Pike,melee,CraftedItem,Pike,dismounted,50538,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50538,,,,,,,crafted_unvalidated,0
pentoshi_pikeman,Pentoshi Pikeman,0,Item2,pentoshi_sword,Pentoshi Sword,melee,CraftedItem,OneHandedSword,dismounted,50539,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50539,,,,,,,crafted_unvalidated,0
pentoshi_recruit,Pentoshi Recruit,0,Item0,empire_sword_1_t2,Footman's Spatha,melee,CraftedItem,OneHandedSword,dismounted,50462,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50462,,,,,,,crafted_unvalidated,0
pentoshi_soldier,Pentoshi Soldier,0,Item0,pentoshi_sword,Pentoshi Sword,melee,CraftedItem,OneHandedSword,dismounted,50474,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50474,,,,,,,crafted_unvalidated,0
pentoshi_soldier,Pentoshi Soldier,0,Item2,triangular_spear_t3,,unresolved_item,,,dismounted,50476,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50476,,,,,,,unresolved,0
pentoshi_spearman,Pentoshi Spearman,0,Item0,pentoshi_sword,Pentoshi Sword,melee,CraftedItem,OneHandedSword,dismounted,50493,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50493,,,,,,,crafted_unvalidated,0
pentoshi_spearman,Pentoshi Spearman,0,Item2,pentoshi_spear,Pentoshi Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,50495,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50495,,,,,,,crafted_unvalidated,0
qartheen_archer,Qartheen Archer,0,Item0,empire_sword_1_t2,Footman's Spatha,melee,CraftedItem,OneHandedSword,dismounted,53991,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53991,,,,,,,crafted_unvalidated,0
qartheen_bowman,Qartheen Bowman,0,Item0,empire_sword_1_t2,Footman's Spatha,melee,CraftedItem,OneHandedSword,dismounted,53986,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53986,,,,,,,crafted_unvalidated,0
qartheen_camel_rider,Qartheen Camel Rider,0,Item0,qarth_sword,Qartheen Sword,melee,CraftedItem,OneHandedSword,mounted,53958,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53958,,,,,,,crafted_unvalidated,0
qartheen_camel_rider,Qartheen Camel Rider,0,Item2,qarth_spear2,Qartheen Spear 2,melee,CraftedItem,TwoHandedPolearm,mounted,53960,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53960,,,,,,,crafted_unvalidated,0
qartheen_cameleer,Qartheen Cameleer,0,Item0,qarth_sword,Qartheen Sword,melee,CraftedItem,OneHandedSword,mounted,53967,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53967,,,,,,,crafted_unvalidated,0
qartheen_cameleer,Qartheen Cameleer,0,Item2,qarth_spear2,Qartheen Spear 2,melee,CraftedItem,TwoHandedPolearm,mounted,53969,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53969,,,,,,,crafted_unvalidated,0
qartheen_champion,Qartheen Pureborn Champion,0,Item0,qarth_sword,Qartheen Sword,melee,CraftedItem,OneHandedSword,dismounted,54030,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54030,,,,,,,crafted_unvalidated,0
qartheen_elite_archer,Qarthene Veteran Archer,0,Item0,empire_sword_1_t2,Footman's Spatha,melee,CraftedItem,OneHandedSword,dismounted,53999,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53999,,,,,,,crafted_unvalidated,0
qartheen_elite_hoplite,Qartheen Elite Hoplite,0,Item0,qarth_sword,Qartheen Sword,melee,CraftedItem,OneHandedSword,dismounted,53950,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53950,,,,,,,crafted_unvalidated,0
qartheen_elite_hoplite,Qartheen Elite Hoplite,0,Item1,qarth_spear,Qartheen Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,53951,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53951,,,,,,,crafted_unvalidated,0
qartheen_footman,Qartheen Footman,0,Item0,empire_sword_1_t2,Footman's Spatha,melee,CraftedItem,OneHandedSword,dismounted,53931,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53931,,,,,,,crafted_unvalidated,0
qartheen_hoplite,Qartheen Hoplite,0,Item0,qarth_sword,Qartheen Sword,melee,CraftedItem,OneHandedSword,dismounted,53942,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53942,,,,,,,crafted_unvalidated,0
qartheen_hoplite,Qartheen Hoplite,0,Item1,qarth_spear2,Qartheen Spear 2,melee,CraftedItem,TwoHandedPolearm,dismounted,53943,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53943,,,,,,,crafted_unvalidated,0
qartheen_longbowman,Qartheen Longbowman,0,Item0,qarth_sword,Qartheen Sword,melee,CraftedItem,OneHandedSword,dismounted,54007,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54007,,,,,,,crafted_unvalidated,0
qartheen_master_cameleer,Qartheen Master Cameleer,0,Item0,qarth_sword,Qartheen Sword,melee,CraftedItem,OneHandedSword,mounted,53976,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53976,,,,,,,crafted_unvalidated,0
qartheen_master_cameleer,Qartheen Master Cameleer,0,Item2,qarth_spear,Qartheen Spear,melee,CraftedItem,TwoHandedPolearm,mounted,53978,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53978,,,,,,,crafted_unvalidated,0
qartheen_militia_archer,Qartheen Militia Archer,0,Item3,peasant_hatchet_1_t1,Hatchet,melee,CraftedItem,OneHandedAxe,dismounted,54498,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54498,,,,,,,crafted_unvalidated,0
qartheen_militia_archer,Qartheen Militia Archer,1,Item3,peasant_hammer_1_t1,Blacksmith Hammer,melee,CraftedItem,Mace,dismounted,54504,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54504,,,,,,,crafted_unvalidated,0
qartheen_militia_archer,Qartheen Militia Archer,2,Item3,peasant_hatchet_1_t1,Hatchet,melee,CraftedItem,OneHandedAxe,dismounted,54510,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54510,,,,,,,crafted_unvalidated,0
qartheen_militia_archer,Qartheen Militia Archer,3,Item3,peasant_hammer_1_t1,Blacksmith Hammer,melee,CraftedItem,Mace,dismounted,54517,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54517,,,,,,,crafted_unvalidated,0
qartheen_militia_spearman,Qartheen Militia Spearman,0,Item0,imperial_spear_t2,Short Militia Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,54550,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54550,,,,,,,crafted_unvalidated,0
qartheen_militia_spearman,Qartheen Militia Spearman,0,Item1,peasant_sickle_1_t1,Sickle,melee,CraftedItem,OneHandedAxe,dismounted,54551,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54551,,,,,,,crafted_unvalidated,0
qartheen_militia_spearman,Qartheen Militia Spearman,1,Item0,imperial_spear_t2,Short Militia Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,54555,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54555,,,,,,,crafted_unvalidated,0
qartheen_militia_spearman,Qartheen Militia Spearman,1,Item1,peasant_sickle_1_t1,Sickle,melee,CraftedItem,OneHandedAxe,dismounted,54556,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54556,,,,,,,crafted_unvalidated,0
qartheen_militia_spearman,Qartheen Militia Spearman,2,Item0,imperial_spear_t2,Short Militia Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,54561,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54561,,,,,,,crafted_unvalidated,0
qartheen_militia_spearman,Qartheen Militia Spearman,2,Item1,peasant_hammer_1_t1,Blacksmith Hammer,melee,CraftedItem,Mace,dismounted,54562,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54562,,,,,,,crafted_unvalidated,0
qartheen_militia_spearman,Qartheen Militia Spearman,3,Item0,imperial_spear_t2,Short Militia Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,54567,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54567,,,,,,,crafted_unvalidated,0
qartheen_militia_spearman,Qartheen Militia Spearman,3,Item1,empire_mace_1_t2,Spiked Club,melee,CraftedItem,Mace,dismounted,54568,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54568,,,,,,,crafted_unvalidated,0
qartheen_militia_veteran_archer,Qartheen Militia Veteran Archer,0,Item3,small_spurred_axe_t2,Small Spurred Axe,melee,CraftedItem,OneHandedAxe,dismounted,54524,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54524,,,,,,,crafted_unvalidated,0
qartheen_militia_veteran_archer,Qartheen Militia Veteran Archer,1,Item3,small_bit_axe_t2,Small Bit Axe,melee,CraftedItem,OneHandedAxe,dismounted,54532,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54532,,,,,,,crafted_unvalidated,0
qartheen_militia_veteran_archer,Qartheen Militia Veteran Archer,2,Item3,small_spurred_axe_t2,Small Spurred Axe,melee,CraftedItem,OneHandedAxe,dismounted,54539,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54539,,,,,,,crafted_unvalidated,0
qartheen_militia_veteran_archer,Qartheen Militia Veteran Archer,3,Item3,small_spurred_axe_t2,Small Spurred Axe,melee,CraftedItem,OneHandedAxe,dismounted,54546,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54546,,,,,,,crafted_unvalidated,0
qartheen_militia_veteran_spearman,Qartheen Militia Veteran Spearman,0,Item0,imperial_spear_t2,Short Militia Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,54573,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54573,,,,,,,crafted_unvalidated,0
qartheen_militia_veteran_spearman,Qartheen Militia Veteran Spearman,0,Item1,empire_sword_1_t2,Footman's Spatha,melee,CraftedItem,OneHandedSword,dismounted,54574,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54574,,,,,,,crafted_unvalidated,0
qartheen_militia_veteran_spearman,Qartheen Militia Veteran Spearman,1,Item0,imperial_spear_t2,Short Militia Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,54580,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54580,,,,,,,crafted_unvalidated,0
qartheen_militia_veteran_spearman,Qartheen Militia Veteran Spearman,1,Item1,empire_sword_1_t2,Footman's Spatha,melee,CraftedItem,OneHandedSword,dismounted,54581,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54581,,,,,,,crafted_unvalidated,0
qartheen_militia_veteran_spearman,Qartheen Militia Veteran Spearman,2,Item0,imperial_spear_t2,Short Militia Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,54587,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54587,,,,,,,crafted_unvalidated,0
qartheen_militia_veteran_spearman,Qartheen Militia Veteran Spearman,2,Item1,empire_sword_1_t2,Footman's Spatha,melee,CraftedItem,OneHandedSword,dismounted,54588,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54588,,,,,,,crafted_unvalidated,0
qartheen_militia_veteran_spearman,Qartheen Militia Veteran Spearman,3,Item0,imperial_spear_t2,Short Militia Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,54594,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54594,,,,,,,crafted_unvalidated,0
qartheen_militia_veteran_spearman,Qartheen Militia Veteran Spearman,3,Item1,empire_sword_1_t2,Footman's Spatha,melee,CraftedItem,OneHandedSword,dismounted,54595,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54595,,,,,,,crafted_unvalidated,0
qartheen_noble_recruit,Qartheen Pureborn Youth,0,Item0,iron_spatha_sword_t2,Iron Spatha,melee,CraftedItem,OneHandedSword,dismounted,53927,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53927,,,,,,,crafted_unvalidated,0
qartheen_pureborn,Qartheen Pureborn Fighter,0,Item0,qarth_sword,Qartheen Sword,melee,CraftedItem,OneHandedSword,dismounted,54016,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54016,,,,,,,crafted_unvalidated,0
qartheen_pureborn,Qartheen Pureborn Fighter,0,Item1,qarth_spear,Qartheen Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,54017,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54017,,,,,,,crafted_unvalidated,0
qartheen_pureborn_warrior,Qartheen Pureborn Warrior,0,Item0,qarth_sword,Qartheen Sword,melee,CraftedItem,OneHandedSword,dismounted,54022,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54022,,,,,,,crafted_unvalidated,0
qartheen_pureborn_warrior,Qartheen Pureborn Warrior,0,Item1,qarth_spear,Qartheen Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,54023,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54023,,,,,,,crafted_unvalidated,0
qartheen_recruit,Qartheen Recruit,0,Item0,empire_sword_1_t2,Footman's Spatha,melee,CraftedItem,OneHandedSword,dismounted,53924,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53924,,,,,,,crafted_unvalidated,0
qartheen_warrior,Qartheen Soldier,0,Item0,qarth_sword,Qartheen Sword,melee,CraftedItem,OneHandedSword,dismounted,53935,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53935,,,,,,,crafted_unvalidated,0
qartheen_warrior,Qartheen Soldier,0,Item1,qarth_spear2,Qartheen Spear 2,melee,CraftedItem,TwoHandedPolearm,dismounted,53936,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53936,,,,,,,crafted_unvalidated,0
qohorik_archer,Qohorik Archer,0,Item3,qohorik_sword,Qohorik Sword,melee,CraftedItem,OneHandedSword,dismounted,50363,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50363,,,,,,,crafted_unvalidated,0
qohorik_bowman,Qohorik Bowman,0,Item2,khuzait_sword_1_t2,Iron Saber,melee,CraftedItem,OneHandedSword,dismounted,50340,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50340,,,,,,,crafted_unvalidated,0
qohorik_elite_archer,Qohorik Elite Archer,0,Item3,qohorik_sword,Qohorik Sword,melee,CraftedItem,OneHandedSword,dismounted,50404,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50404,,,,,,,crafted_unvalidated,0
qohorik_elite_spearman,Qohorik Elite Spearman,0,Item0,qohorik_spear,Qohorik Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,50375,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50375,,,,,,,crafted_unvalidated,0
